ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Kansas,Smith,39.905144,-98.936371,.,15.3,32.1,-0.3,32.5,635,367,39.8,87.5,185,4289,2418,1442,232,92,283,190,8,-28.9,47,1243,639,15.7,55
Kansas,Stafford,38.169226,-98.526566,.,17.3,33.2,2.2,31,625,343,43.7,96.7,98,4832,1959,1724,260,83,294,212,3,-24.9,48.1,1372,745,16,57
Kansas,Stanton,37.563358,-101.735977,.,16.7,31.6,2.5,29.1,360,227,74.3,138.9,89,4597,1989,1545,246,95,284,188,2,-27,45.2,1477,1117,17.3,49
Kansas,Stevens,37.177601,-101.32061,.,17,31.6,2.8,28.8,427,273,63.3,115.8,82,4672,1928,1580,251,93,286,192,2,-26.3,45.3,1462,1036,17.3,51
Kansas,Sumner,37.222769,-97.28318,.,18.5,33.9,3.9,30,738,374,38.6,90.5,65,5169,1695,1884,268,77,300,223,2,-22.5,49.8,1417,689,15.6,59
Kansas,Thomas,39.350573,-101.017509,.,15,31.2,0.5,30.7,483,293,51.7,106.6,150,4121,2397,1311,228,98,278,180,5,-28.8,44.5,1331,849,16.3,52
Kansas,Trego,38.847448,-99.830887,.,16.2,32.2,1.4,30.8,497,289,52.8,111.5,121,4505,2158,1537,241,93,285,193,3,-27.1,46.4,1358,863,16.2,54
Kansas,Wabaunsee,38.918674,-96.222992,.,16.5,32.7,1.1,31.6,896,491,29.5,66.6,128,4593,2129,1585,251,81,294,213,6,-25.8,49.1,1286,446,15.2,59
Kansas,Wichita,38.484736,-101.344696,.,15.6,31.4,1.2,30.1,430,265,59.5,118.4,126,4287,2255,1396,233,98,279,182,4,-28.5,44.7,1398,968,16.8,50
Kansas,Wilson,37.697404,-95.674438,.,17.7,33.2,2.8,30.4,963,473,28.7,70.1,83,4919,1845,1738,258,77,298,220,3,-24.1,50.1,1364,466,15.2,59
Kansas,Woodson,37.779479,-95.900017,.,17.4,32.9,2.4,30.5,914,459,30,71.7,90,4851,1891,1698,257,78,297,219,4,-24.5,49.6,1346,480,15.4,59
Kansas,Wyandotte,39.146021,-94.734436,.,16.5,33.2,1.4,31.8,985,522,26.9,63.6,123,4607,2122,1605,250,77,296,219,6,-25,50.2,1253,395,14.8,62
New_Mexico,Bernalillo,35.122673,-106.655037,.,16.4,29.8,2.5,27.3,204,129,129.8,230.7,79,4361,1923,1339,254,96,285,189,2,-26.5,41,1602,1400,18.7,45
New_Mexico,Catron,33.688053,-108.616791,.,12.4,23.5,1.2,22.2,539,304,41.6,77.1,128,3043,2573,530,233,112,280,168,16,-28.6,35.7,1342,810,19.6,49
New_Mexico,Chaves,33.434077,-104.410843,.,18.7,30.6,5.2,25.4,311,230,92.3,132.8,39,5081,1448,1722,271,91,288,197,1,-24.8,44,1726,1416,19,45
New_Mexico,Cibola,35.133964,-107.781639,.,13.3,26.2,0.5,25.7,265,180,88,145.5,143,3407,2510,800,228,107,275,168,6,-29.7,37.3,1419,1154,19.6,46
New_Mexico,Colfax,36.566463,-104.707718,.,13.3,26,0.7,25.3,355,267,65.7,97.6,145,3505,2523,821,214,106,272,167,4,-32.5,39.3,1438,1084,18.2,42
New_Mexico,Curry,34.424058,-103.164322,.,17.6,29.4,4.8,24.6,400,278,69.1,106,46,4782,1605,1477,272,94,292,198,1,-23.5,42.6,1563,1163,18.6,50
New_Mexico,De_Baca,34.510283,-104.296249,.,18,30.1,5,25.1,326,230,85.7,130.8,43,4820,1553,1554,273,93,290,197,1,-23.9,42,1616,1291,18.5,48
New_Mexico,Dona_Ana,32.293168,-106.828468,.,19.9,31.1,6.8,24.3,214,148,139.8,210.6,23,5464,1174,1836,302,86,301,216,0,-18.6,43.5,1747,1533,19.5,48
New_Mexico,Eddy,32.319977,-104.356773,.,20,30.6,7.3,23.3,344,264,87.2,115.8,22,5478,1151,1865,306,82,302,220,0,-18.9,44.4,1701,1359,19.2,51
New_Mexico,Grant,32.867254,-108.421112,.,15.9,27,4.4,22.6,437,278,59.3,97,50,4093,1776,1009,270,99,293,194,3,-23.2,38.6,1548,1110,20.1,48
New_Mexico,Guadalupe,34.91871,-104.703156,.,17.6,29.5,4.9,24.7,342,235,80.7,125.8,45,4674,1613,1464,274,94,291,196,1,-23.1,41.9,1600,1259,18.6,48
New_Mexico,Harding,35.848679,-103.949402,.,15.1,27.8,2.4,25.4,378,271,66.4,102.3,90,4021,2118,1079,246,101,283,183,2,-26.8,40,1442,1063,18.4,49
New_Mexico,Hidalgo,32.204232,-108.819214,.,19.2,30.8,6.9,24,281,187,103.8,165.2,25,5203,1263,1669,297,86,303,217,1,-19,42.1,1765,1485,19.7,46
New_Mexico,Lea,32.917478,-103.305954,.,19,29.8,6.4,23.3,368,272,78.8,109.5,29,5150,1317,1687,285,90,295,205,0,-22.3,44.1,1676,1308,19,49
New_Mexico,Lincoln,33.539585,-105.592041,.,14.2,24.7,3,21.7,425,321,56.9,77,78,3564,2139,776,242,101,280,179,3,-26.9,37.9,1478,1055,19.2,46
New_Mexico,Los_Alamos,35.792681,-106.247116,.,14,27,0.7,26.4,371,224,64.7,120.8,132,3632,2390,933,244,103,281,178,9,-27.4,38.7,1397,1025,18.9,50
New_Mexico,Luna,32.190488,-107.644951,.,19,30.5,6.4,24.1,262,185,110.8,165.1,28,5133,1314,1638,293,88,300,211,1,-20,42.3,1729,1467,19.5,47
New_Mexico,McKinley,35.439883,-108.673958,.,12.1,25.4,-0.6,26,361,181,61.3,140,190,3091,2788,650,217,114,273,159,20,-31.6,36.3,1313,978,18.5,47
New_Mexico,Mora,35.909131,-104.987236,.,12.4,24.2,0.8,23.4,429,310,52.2,78,148,3082,2653,616,214,108,272,163,7,-31.9,37.5,1367,939,18.8,45
New_Mexico,Otero,33.015451,-105.92247,.,17.7,28.3,5.6,22.7,352,246,78.7,114.8,36,4695,1482,1385,291,90,298,208,1,-20.5,41.3,1616,1263,19.1,49
New_Mexico,Quay,35.246919,-103.57177,.,17.8,30.4,4.6,25.8,363,253,76.5,120.3,49,4848,1635,1560,272,93,291,198,1,-23.6,42.6,1556,1195,18.4,50
New_Mexico,Rio_Arriba,36.184878,-106.140785,.,13.6,26.6,0.4,26.2,265,163,88.8,162.8,149,3510,2479,860,228,104,276,172,7,-30.9,39.1,1438,1171,18.4,45
New_Mexico,Roosevelt,33.811188,-103.366173,.,17.7,29.2,5.1,24,370,269,74.9,108.5,43,4730,1560,1474,271,94,291,197,1,-24.1,42.9,1595,1227,18.9,49
New_Mexico,San_Juan,36.742995,-108.165901,.,14.7,29.2,0.2,29,214,95,115.5,306.2,141,3972,2342,1119,246,104,281,178,8,-27.3,39.8,1463,1250,18.9,48
New_Mexico,San_Miguel,35.545661,-104.929588,.,13,24.8,1.3,23.5,419,299,54.9,82.9,129,3259,2501,693,231,106,277,171,6,-28.7,37.6,1364,946,18.8,48
New_Mexico,Sandoval,35.421975,-106.521378,.,15.7,28.8,1.9,26.9,267,164,96.3,175.6,93,4135,2057,1208,258,100,286,186,3,-25.5,40,1499,1233,19,49
New_Mexico,Santa_Fe,35.694122,-106.014008,.,13.3,26,0.3,25.8,323,206,72.1,126,150,3424,2521,812,239,105,281,175,8,-28,38.4,1346,1023,18.7,51
New_Mexico,Sierra,33.050591,-107.260078,.,19.1,30.7,6,24.7,254,185,114.7,165.9,29,5179,1314,1680,299,87,302,215,1,-19.2,42.2,1690,1436,19.1,49
New_Mexico,Socorro,33.911605,-106.875786,.,17.7,30.1,4,26.1,215,147,129.3,204.1,51,4762,1615,1510,266,92,290,197,1,-24.9,42.5,1704,1489,19.1,44
New_Mexico,Taos,36.392607,-105.675446,.,12.1,25,-1.1,26.1,282,161,78.5,154.8,213,3133,2800,678,212,107,271,164,14,-34,38.5,1328,1078,18.2,44
New_Mexico,Torrance,34.637652,-106.221405,.,13.9,26.3,1,25.3,344,221,69.4,119.1,125,3567,2373,867,229,102,277,175,7,-29.5,38.7,1493,1148,19.1,44
New_Mexico,Union,36.573759,-103.33709,.,14.7,27.8,2.1,25.7,374,262,66.2,106.1,102,3921,2233,1057,237,102,280,179,2,-28.3,40.9,1409,1033,17.8,48
New_Mexico,Valencia,34.711184,-106.750275,.,16.6,29.9,2.6,27.2,204,134,130.1,222.7,76,4423,1884,1368,250,96,284,189,2,-27.7,41.2,1640,1436,18.9,43
Oklahoma,Alfalfa,36.7734,-98.190437,.,18.9,34.2,4.1,30.2,668,338,43.3,101.2,59,5305,1622,1969,271,78,300,222,2,-22.5,49.8,1465,798,16.1,57
Oklahoma,Atoka,34.473488,-96.048653,.,20.5,34.1,7.2,26.9,1043,430,29.3,79.1,25,5762,1179,2118,309,58,314,257,1,-18.4,49.9,1507,590,16,60
Oklahoma,Beaver,36.838668,-100.565102,.,17.8,32.6,3.3,29.3,502,289,55.5,112.8,72,4946,1800,1747,259,89,290,201,2,-25.4,46.7,1494,992,17.3,52
Oklahoma,Beckham,35.231178,-99.907379,.,19.5,33,5.9,27.2,577,327,51.2,101,37,5452,1391,1962,283,86,300,215,1,-21.1,47.6,1553,979,17.4,55
Oklahoma,Blaine,35.949627,-98.501862,.,19.1,33.5,4.9,28.6,668,345,43.6,97,47,5332,1520,1928,278,80,302,222,1,-21.5,48.5,1476,808,16.7,58
Oklahoma,Bryan,34.026857,-96.414719,.,20.9,34,8,26,1040,440,29.7,77.3,21,5880,1108,2175,317,57,317,260,1,-17.5,49.6,1544,598,16,60
Oklahoma,Caddo,35.26587,-98.422241,.,19.7,33.6,5.8,27.8,701,364,42.4,92.1,38,5503,1390,2010,284,79,305,225,1,-20.7,48.8,1524,824,16.8,57
Oklahoma,Canadian,35.492622,-97.719864,.,19.6,33.6,5.8,27.8,761,384,38.9,87.6,38,5485,1394,1996,289,75,307,232,1,-20.2,48.7,1465,711,16.3,59
Oklahoma,Carter,34.188214,-97.081375,.,21,34,8,26.1,889,380,34.8,89.5,21,5900,1103,2192,318,59,317,258,1,-17.2,49.4,1539,698,16.2,60
Oklahoma,Cherokee,35.914855,-95.223869,.,19.7,34.2,5.8,28.4,1070,428,27.7,80,38,5505,1393,2019,284,64,308,244,1,-20.6,50.7,1443,527,15.3,60
Oklahoma,Choctaw,33.991765,-95.261246,.,21.1,34,8.4,25.6,1194,466,26,73,19,5928,1057,2179,317,52,316,264,1,-17.7,50,1568,581,15.9,59
Oklahoma,Cimarron,36.810199,-102.67852,.,16.1,30.1,2.7,27.4,379,257,69,117.4,84,4376,2017,1359,246,98,283,184,2,-26.9,43,1471,1092,17.7,49
Oklahoma,Cleveland,35.234788,-97.396919,.,19.9,33.7,6.3,27.5,832,378,35.9,89.2,34,5574,1335,2041,290,75,307,233,1,-20,49.3,1505,687,16.3,58
Oklahoma,Coal,34.506279,-96.097,.,20.5,34,7.2,26.9,1042,426,29.3,79.8,26,5756,1183,2115,309,58,314,256,1,-18.4,49.9,1505,586,16,60
Oklahoma,Comanche,34.701031,-98.534851,.,20,33.4,6.2,27.2,701,360,42.8,92.9,33,5594,1306,2040,290,80,306,226,1,-20.3,48.8,1546,845,16.6,57
Oklahoma,Cotton,34.202819,-98.470482,.,21.1,34.2,7.5,26.7,726,358,42.8,95.6,23,5937,1125,2250,313,68,314,246,0,-18,49.6,1590,870,16.7,58
Oklahoma,Creek,36.006328,-96.41069,.,19.4,33.8,5.4,28.4,895,406,32.9,83.4,42,5426,1441,1970,282,71,306,234,1,-21.1,49.7,1444,593,15.9,60
Oklahoma,Custer,35.5471,-98.928154,.,19.6,33.7,5.6,28.1,676,370,43.8,91,40,5497,1416,2022,284,80,303,223,1,-20.8,48.6,1524,848,16.8,57
Oklahoma,Delaware,36.521984,-94.80867,.,18.9,33.5,5.2,28.4,1126,464,25.7,72.3,46,5264,1521,1873,271,72,304,232,2,-21.7,50.5,1433,505,15.2,59
Oklahoma,Dewey,35.996896,-99.134445,.,18.6,33,4.4,28.7,622,330,46,100.3,56,5167,1622,1840,271,84,297,213,1,-23,47.9,1476,852,17,56
