ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Kansas,Nemaha,39.741557,-96.056648,.,14.9,31.5,-1.2,32.6,917,505,27.1,62.3,212,4186,2496,1367,236,87,286,199,14,-28.3,48.2,1185,384,14.9,59
Kansas,Neosho,37.503215,-95.19986,.,17.2,32.7,2.7,30,1065,503,25.5,65.1,89,4763,1931,1647,254,79,296,217,4,-24.1,49.7,1335,423,15.1,60
Kansas,Norton,39.7926,-99.963867,.,14.4,31.2,-1.3,32.5,570,346,42.8,90.4,216,4045,2597,1308,218,97,275,178,9,-29.9,45.6,1242,693,15.8,53
Kansas,Osage,38.538503,-95.697235,.,15.6,32,0.4,31.5,958,491,26.7,65.1,156,4347,2296,1438,246,83,291,207,10,-26.6,48.3,1242,384,15.3,61
Kansas,Pawnee,38.16601,-99.082344,.,16.4,32.4,0.8,31.6,560,316,47.2,102.7,126,4567,2158,1590,249,89,288,199,5,-26.2,47.2,1357,797,16.2,56
Kansas,Phillips,39.666007,-99.155823,.,14.8,32,-1.3,33.3,606,351,40.9,91.1,217,4186,2551,1405,220,95,277,182,11,-29.9,47.3,1265,687,15.7,53
Kansas,Pottawatomie,39.25752,-96.531296,.,15.4,32,-0.4,32.3,872,481,29.1,66.4,178,4322,2369,1442,243,85,288,204,10,-27.4,48.2,1225,422,15.5,59
Kansas,Pratt,37.613131,-98.871567,.,16.6,32.4,1.3,31.1,608,338,43.8,95.9,114,4619,2092,1600,251,89,289,200,4,-25.9,47.7,1386,777,16.4,56
Kansas,Rawlins,39.771774,-101.106895,.,14.4,31,-0.7,31.7,519,297,46.9,104.5,194,3992,2575,1269,218,100,273,173,10,-29.7,45,1304,799,15.9,51
Kansas,Reno,37.951191,-97.97541,.,16.5,32.6,1.1,31.5,699,380,38,85.7,122,4602,2119,1593,255,85,292,207,5,-25.5,48.1,1332,636,15.9,58
Kansas,Republic,39.74373,-97.790504,.,15.1,32,-1.1,33.1,733,425,34.3,75.4,206,4267,2472,1440,237,89,284,195,11,-28.5,47.7,1215,520,15.2,57
Kansas,Rice,38.203351,-98.136177,.,16.5,32.6,1,31.7,674,370,39.3,88.3,124,4590,2139,1594,254,85,292,207,5,-25.5,47.9,1324,651,16,58
Kansas,Riley,39.218171,-96.61039,.,15.5,32.1,-0.3,32.3,868,478,29.4,67.2,173,4352,2350,1466,244,84,288,204,10,-27.3,48.3,1235,434,15.3,59
Kansas,Rooks,39.401231,-99.410423,.,15.1,32,-0.8,32.8,566,330,44.3,97,195,4232,2481,1422,226,95,279,184,8,-29.2,46.9,1296,744,15.9,54
Kansas,Russell,38.920434,-98.577293,.,15.7,32.4,0,32.4,615,347,41.8,93.5,160,4388,2324,1500,241,89,285,196,6,-27.2,47.4,1304,689,15.6,57
Kansas,Saline,38.861432,-97.654427,.,16,32.6,0.1,32.5,742,403,35,80.9,155,4472,2272,1547,250,84,290,206,7,-26.5,48.4,1292,551,15.6,59
Kansas,Scott,38.636541,-100.916496,.,15.3,31.4,0.2,31.2,466,275,54.4,113.9,150,4242,2357,1393,229,97,278,180,6,-28.5,45.3,1379,912,16.2,51
Kansas,Sedgwick,37.62995,-97.322113,.,16.8,32.8,1.7,31,763,400,35.2,82,108,4679,2044,1627,257,82,295,212,5,-24.7,48.3,1320,568,15.7,60
Kansas,Seward,37.161261,-100.767746,.,16.8,31.9,2,29.9,459,270,58.3,118.3,98,4632,2035,1599,248,93,284,191,3,-26.2,46.2,1452,993,17.1,52
Kansas,Shawnee,39.014979,-95.677292,.,15.5,31.8,0.1,31.7,944,496,27,64.2,164,4327,2323,1430,245,83,290,207,10,-26.8,48.1,1230,378,15,61
Kansas,Sheridan,39.391411,-100.633636,.,14.8,31.3,-0.4,31.7,493,291,50.2,107.6,177,4100,2490,1327,223,98,276,177,7,-28.9,45.3,1311,829,16.3,52
Kansas,Sherman,39.330165,-101.915543,.,13.9,30,-0.6,30.5,431,261,55.3,114.6,187,3803,2621,1134,221,102,273,171,8,-29.1,43.1,1284,861,16.7,51
Kansas,Smith,39.905144,-98.936371,.,14.5,31.6,-1.6,33.2,629,369,39,85.5,231,4108,2598,1351,222,95,278,184,12,-29.7,46.7,1222,624,15.6,55
Kansas,Stafford,38.169226,-98.526566,.,16.5,32.7,1,31.7,622,343,42.7,95.4,124,4617,2133,1616,254,86,291,205,5,-25.7,47.8,1345,726,16,57
Kansas,Stanton,37.563358,-101.735977,.,16,31.2,1.5,29.7,357,221,73,140.9,111,4407,2158,1457,238,97,280,183,3,-27.5,45,1452,1095,17.3,49
Kansas,Stevens,37.177601,-101.32061,.,16.3,31.2,1.7,29.5,421,266,62.4,117.3,102,4477,2095,1490,244,96,282,186,3,-26.8,45.2,1437,1015,17.3,51
Kansas,Sumner,37.222769,-97.28318,.,17.6,33.2,2.7,30.5,767,392,36.1,84.7,82,4908,1868,1746,262,81,296,215,3,-23.4,49.3,1384,632,15.6,59
Kansas,Thomas,39.350573,-101.017509,.,14.3,30.7,-0.6,31.4,473,285,51.4,107.7,188,3952,2575,1239,220,100,274,174,8,-29.4,44.4,1284,820,16.3,52
Kansas,Trego,38.847448,-99.830887,.,15.5,31.8,0.2,31.6,483,285,52.9,111.7,152,4320,2334,1445,234,95,281,187,5,-27.8,46.3,1336,854,16.2,54
Kansas,Wabaunsee,38.918674,-96.222992,.,15.6,32,0.1,31.9,918,495,27.9,64.6,162,4359,2310,1452,246,84,290,206,10,-26.8,48.3,1253,402,15.2,60
Kansas,Wichita,38.484736,-101.344696,.,14.9,31,0.1,30.8,419,254,59.5,121.7,156,4120,2423,1322,224,99,276,177,5,-29,44.7,1376,957,16.8,50
Kansas,Wilson,37.697404,-95.674438,.,16.8,32.4,2.1,30.3,1001,490,26.8,66.1,104,4657,2019,1592,253,82,294,213,5,-25,49.1,1326,422,15.2,59
Kansas,Woodson,37.779479,-95.900017,.,16.6,32.2,1.8,30.4,948,475,28,67.8,112,4593,2066,1556,252,82,293,211,5,-25.4,48.7,1309,430,15.4,59
Kansas,Wyandotte,39.146021,-94.734436,.,15.6,32.3,0.4,31.8,1016,527,25.2,61.2,157,4354,2308,1454,246,81,292,211,10,-26.1,49,1215,361,14.7,62
New_Mexico,Bernalillo,35.122673,-106.655037,.,15.8,29.4,1.8,27.6,209,127,123.2,231.5,94,4172,2065,1247,248,98,282,184,3,-26.9,40.9,1570,1361,18.7,45
New_Mexico,Catron,33.688053,-108.616791,.,11.7,23,0.6,22.4,573,314,37.9,73.2,153,2873,2752,469,224,116,276,160,22,-29.3,35.4,1314,753,19.6,49
New_Mexico,Chaves,33.434077,-104.410843,.,18.1,30.1,4.5,25.6,300,213,93.8,140.9,47,4874,1580,1620,265,94,286,192,1,-25.2,43.9,1695,1395,19,45
New_Mexico,Cibola,35.133964,-107.781639,.,12.7,25.8,-0.2,26,271,178,83.6,145,170,3245,2674,731,221,110,272,162,9,-30.1,37.2,1358,1100,19.6,47
New_Mexico,Colfax,36.566463,-104.707718,.,12.6,25.6,-0.2,25.8,353,261,64,98,178,3339,2697,754,207,108,269,161,6,-33.3,39.3,1376,1031,18.2,42
New_Mexico,Curry,34.424058,-103.164322,.,16.9,28.9,4.1,24.9,389,262,69.2,110.6,56,4573,1755,1379,265,96,288,192,1,-24.1,42.6,1536,1146,18.6,50
New_Mexico,De_Baca,34.510283,-104.296249,.,17.3,29.6,4.2,25.4,320,218,85.2,135.3,53,4600,1702,1450,266,96,287,192,1,-24.5,42.2,1587,1268,18.5,48
New_Mexico,Dona_Ana,32.293168,-106.828468,.,19.3,30.6,6.2,24.4,218,143,134.3,213.5,28,5239,1292,1720,296,90,298,208,1,-19.2,43.4,1716,1499,19.4,49
New_Mexico,Eddy,32.319977,-104.356773,.,19.3,30.1,6.6,23.5,325,242,90.1,124.2,27,5255,1274,1754,299,88,298,210,0,-19.3,44.3,1671,1344,19.2,51
New_Mexico,Grant,32.867254,-108.421112,.,15.3,26.5,3.8,22.7,465,290,54.3,91.3,60,3884,1927,921,262,102,289,187,4,-23.8,38.3,1518,1054,20.1,48
New_Mexico,Guadalupe,34.91871,-104.703156,.,16.9,29.1,4.1,25,339,226,79.3,128.3,56,4458,1761,1361,266,96,287,191,2,-23.7,41.9,1571,1233,18.6,48
New_Mexico,Harding,35.848679,-103.949402,.,14.4,27.3,1.6,25.7,375,264,65.2,103.4,110,3835,2280,999,238,102,280,178,4,-27.4,40,1416,1040,18.4,49
New_Mexico,Hidalgo,32.204232,-108.819214,.,18.5,30.3,6.2,24,302,197,94.3,153.3,30,4979,1380,1552,289,90,299,209,1,-19.7,41.8,1734,1432,19.7,46
New_Mexico,Lea,32.917478,-103.305954,.,18.4,29.3,5.7,23.6,346,245,81.9,119.4,36,4939,1445,1589,279,93,292,199,1,-22.7,44.1,1646,1301,19,49
New_Mexico,Lincoln,33.539585,-105.592041,.,13.6,24.2,2.3,21.9,420,304,56.2,79.5,94,3382,2297,706,235,103,277,174,5,-27.4,38,1449,1029,19.2,46
New_Mexico,Los_Alamos,35.792681,-106.247116,.,13.4,26.6,-0.1,26.6,380,220,61.5,120.7,158,3459,2551,858,238,105,278,173,13,-27.9,38.6,1338,983,18.9,50
New_Mexico,Luna,32.190488,-107.644951,.,18.3,29.9,5.7,24.2,272,186,104,161,34,4915,1434,1532,286,92,296,203,1,-20.7,42.2,1699,1425,19.5,47
New_Mexico,McKinley,35.439883,-108.673958,.,11.5,24.9,-1.3,26.2,371,179,57.9,139.2,225,2934,2969,592,209,118,270,152,27,-32.3,36.2,1288,948,18.5,47
New_Mexico,Mora,35.909131,-104.987236,.,11.7,23.8,0,23.8,429,305,50.5,77.9,180,2922,2839,557,207,111,268,157,10,-32.5,37.5,1306,890,18.8,45
New_Mexico,Otero,33.015451,-105.92247,.,17.1,27.8,4.9,22.9,351,235,77.2,118.4,43,4486,1617,1286,285,92,295,202,2,-20.9,41.3,1586,1235,19.1,50
New_Mexico,Quay,35.246919,-103.57177,.,17.1,29.9,3.8,26.1,358,243,75.7,122.9,60,4641,1780,1460,264,96,288,192,1,-24.1,42.6,1531,1174,18.4,50
New_Mexico,Rio_Arriba,36.184878,-106.140785,.,12.9,26.1,-0.4,26.5,271,162,84.5,161.8,179,3342,2644,787,221,107,273,166,9,-31.4,39.1,1377,1119,18.4,45
New_Mexico,Roosevelt,33.811188,-103.366173,.,17.1,28.7,4.3,24.3,356,248,76.1,115.5,53,4521,1707,1379,265,96,288,192,1,-24.6,42.9,1566,1211,18.9,49
New_Mexico,San_Juan,36.742995,-108.165901,.,14,28.8,-0.6,29.3,219,94,109.6,306.8,169,3789,2505,1042,238,106,278,172,11,-28.2,39.6,1407,1206,18.9,48
New_Mexico,San_Miguel,35.545661,-104.929588,.,12.3,24.3,0.5,23.8,420,293,53.2,83.1,157,3092,2677,629,224,109,273,165,9,-29.2,37.5,1337,919,18.8,48
New_Mexico,Sandoval,35.421975,-106.521378,.,15,28.4,1.2,27.2,274,161,91.4,176.4,111,3949,2208,1118,252,102,283,181,5,-25.9,39.8,1467,1193,19,49
New_Mexico,Santa_Fe,35.694122,-106.014008,.,12.7,25.6,-0.5,26.1,329,203,68.8,125.9,179,3259,2687,741,233,107,277,170,12,-28.5,38.2,1289,976,18.7,51
New_Mexico,Sierra,33.050591,-107.260078,.,18.4,30.2,5.4,24.8,262,184,108.7,164.5,35,4966,1428,1574,292,91,299,208,1,-19.7,42,1659,1397,19.1,49
New_Mexico,Socorro,33.911605,-106.875786,.,17.1,29.6,3.3,26.3,222,145,122.2,204,60,4561,1747,1412,260,94,287,192,2,-25.3,42.5,1673,1451,19.1,44
New_Mexico,Taos,36.392607,-105.675446,.,11.5,24.5,-2,26.5,288,160,74.4,153.3,256,2977,2985,616,205,110,267,157,19,-34.7,38.6,1301,1048,18.2,44
New_Mexico,Torrance,34.637652,-106.221405,.,13.2,25.8,0.3,25.6,354,216,65.6,119.7,150,3395,2533,792,222,105,274,169,11,-29.9,38.8,1462,1110,19.1,45
New_Mexico,Union,36.573759,-103.33709,.,14.1,27.4,1.3,26.2,369,255,65.1,107.6,125,3738,2400,982,229,103,277,174,4,-28.8,40.8,1383,1015,17.8,48
New_Mexico,Valencia,34.711184,-106.750275,.,16,29.5,1.9,27.5,211,132,122.8,222.8,90,4230,2024,1275,244,97,281,184,3,-28.1,41.2,1608,1395,18.9,44
Oklahoma,Alfalfa,36.7734,-98.190437,.,18.1,33.7,3,30.7,690,352,40.8,95.6,74,5055,1789,1836,265,82,296,214,3,-23.3,49.4,1434,747,16.1,57
Oklahoma,Atoka,34.473488,-96.048653,.,19.8,33.4,6.7,26.7,1082,434,27.5,77.1,31,5511,1309,1968,296,67,309,242,1,-19.2,49.2,1472,550,16,60
Oklahoma,Beaver,36.838668,-100.565102,.,17.1,32.2,2.3,29.9,498,284,54.4,113.3,91,4733,1970,1648,252,92,286,194,3,-26.1,46.7,1467,970,17.3,52
Oklahoma,Beckham,35.231178,-99.907379,.,18.8,32.5,4.9,27.6,591,333,48.7,97.8,46,5213,1547,1838,276,90,296,207,1,-21.7,47.4,1523,932,17.4,55
Oklahoma,Blaine,35.949627,-98.501862,.,18.3,32.9,3.9,29,695,360,40.7,91.5,60,5082,1684,1801,270,85,298,213,2,-22.2,48.2,1444,753,16.7,58
Oklahoma,Bryan,34.026857,-96.414719,.,20.2,33.4,7.3,26.1,1081,444,27.9,75.2,26,5631,1223,2024,305,65,312,246,1,-18.2,49,1511,563,16,60
Oklahoma,Caddo,35.26587,-98.422241,.,18.9,33,4.8,28.2,734,381,39.4,86.6,48,5251,1546,1869,274,85,300,215,1,-21.4,48.4,1492,763,16.8,57
Oklahoma,Canadian,35.492622,-97.719864,.,18.8,33,4.8,28.2,799,403,36,82,48,5224,1550,1848,276,82,302,220,2,-20.9,48.2,1432,652,16.3,60
Oklahoma,Carter,34.188214,-97.081375,.,20.2,33.4,7.1,26.3,926,387,32.6,86.3,26,5646,1222,2037,307,68,312,244,1,-18,48.9,1507,657,16.2,60
Oklahoma,Cherokee,35.914855,-95.223869,.,18.8,33.4,5.1,28.3,1115,433,25.9,77.1,46,5236,1539,1858,270,73,303,230,2,-21.3,49.7,1406,484,15.2,61
Oklahoma,Choctaw,33.991765,-95.261246,.,20.3,33.4,7.8,25.5,1235,467,24.5,71.4,23,5673,1176,2027,306,60,311,251,1,-18.4,49.3,1536,543,15.9,59
Oklahoma,Cimarron,36.810199,-102.67852,.,15.5,29.7,1.9,27.9,372,248,68.4,120.1,104,4186,2185,1270,238,100,279,180,3,-27.5,42.9,1445,1073,17.7,49
Oklahoma,Cleveland,35.234788,-97.396919,.,19.1,33.1,5.3,27.7,876,396,33.2,83.5,42,5313,1486,1894,276,82,302,220,1,-20.8,48.7,1471,633,16.3,59
Oklahoma,Coal,34.506279,-96.097,.,19.8,33.4,6.7,26.8,1084,430,27.4,77.7,31,5505,1313,1965,296,67,309,242,1,-19.2,49.1,1470,549,16,61
Oklahoma,Comanche,34.701031,-98.534851,.,19.2,32.9,5.3,27.5,738,377,39.6,87,41,5344,1456,1903,278,86,301,215,1,-21,48.5,1514,788,16.6,57
Oklahoma,Cotton,34.202819,-98.470482,.,20.3,33.7,6.7,27,764,375,39.6,89.7,29,5690,1249,2103,299,77,308,231,1,-18.7,49.2,1559,814,16.7,58
Oklahoma,Creek,36.006328,-96.41069,.,18.6,33.1,4.7,28.4,938,419,30.5,79,51,5162,1591,1816,269,79,301,222,2,-21.8,48.9,1408,538,15.9,60
Oklahoma,Custer,35.5471,-98.928154,.,18.9,33.2,4.6,28.6,705,386,40.9,86,50,5249,1575,1887,275,85,299,213,1,-21.5,48.3,1492,799,16.8,57
Oklahoma,Delaware,36.521984,-94.80867,.,18.1,32.7,4.4,28.3,1165,470,24.1,69.5,56,4993,1676,1715,260,79,299,220,2,-22.5,49.4,1395,461,15.2,59
Oklahoma,Dewey,35.996896,-99.134445,.,17.8,32.5,3.4,29.2,639,340,43.5,95.7,70,4926,1790,1722,265,88,293,206,2,-23.7,47.6,1446,806,17,56
Oklahoma,Garfield,36.333242,-97.976143,.,18.4,33.5,3.7,29.8,760,387,37.4,86.4,62,5122,1697,1845,269,82,298,216,2,-22.1,49,1436,688,16.2,58
Oklahoma,Garvin,34.776991,-97.130547,.,19.6,33.4,6.2,27.2,917,396,32.3,84.3,33,5476,1355,1964,285,78,305,227,1,-19.6,49.1,1506,636,16.3,58
Oklahoma,Grady,35.012309,-97.834145,.,19.3,33.2,5.5,27.7,811,377,36.2,88,40,5381,1445,1931,278,83,302,220,1,-20.6,48.4,1495,699,16.3,58
Oklahoma,Grant,36.810957,-97.97319,.,18,33.6,3,30.6,730,371,38.4,90.6,75,5034,1800,1824,265,82,296,214,3,-23.2,49.4,1428,708,15.9,58
Oklahoma,Greer,34.921916,-99.315857,.,19.4,33.4,5.4,28,643,350,45.7,95.3,41,5425,1451,1978,281,85,301,216,1,-20.7,48.3,1527,884,17.2,57
Oklahoma,Harmon,34.725104,-99.870872,.,19.8,33.5,5.7,27.8,577,328,51.7,102.1,37,5549,1389,2060,283,85,300,215,1,-20.6,48.7,1593,1016,17.5,54
Oklahoma,Harper,36.81867,-99.762642,.,17.8,33,2.9,30,615,346,45.2,95.2,77,4956,1834,1774,261,88,291,202,3,-24.8,47.8,1475,859,16.7,53
Oklahoma,Jackson,34.586671,-99.440407,.,20.1,33.7,6.2,27.5,645,359,46.7,93.9,32,5643,1311,2097,290,82,304,221,1,-19.7,48.8,1580,940,17.3,56
Oklahoma,Jefferson,34.0746,-97.830818,.,20.2,33.4,6.8,26.5,829,378,36.4,88.3,28,5645,1241,2053,299,76,309,233,1,-18.7,49,1551,750,16.6,58
Oklahoma,Johnston,34.204471,-96.647499,.,20.2,33.5,7.3,26.2,1042,423,29,79.3,26,5641,1217,2029,310,64,313,250,1,-17.8,49,1499,583,16.1,61
Oklahoma,Kay,36.722874,-97.18602,.,18.3,33.6,3.5,30.1,825,417,34.3,80.5,66,5094,1730,1838,266,80,298,218,2,-22.5,49.6,1416,616,15.7,59
