ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Kansas,Labette,37.262031,-95.233612,.,16.2,29.7,2.9,26.9,1057,575,24.8,51.7,97,4435,2003,1377,242,97,302,204,4,-24,46.4,1287,312,15.1,59
Kansas,Lane,38.426016,-100.345688,.,14.4,29.1,0.9,28.3,510,326,47.8,89.4,162,3938,2470,1170,228,108,293,185,6,-29.2,46.6,1305,797,16.6,51
Kansas,Leavenworth,39.171242,-95.103905,.,14.2,28.4,0.1,28.2,1004,602,24.1,47.1,192,3940,2483,1136,222,105,297,192,13,-26.9,44.9,1154,214,15,60
Kansas,Lincoln,38.907184,-98.480042,.,14.5,29.6,0.4,29.3,634,402,38.6,73.6,183,4012,2485,1224,229,103,296,193,7,-28,47,1235,603,15.8,56
Kansas,Linn,38.25001,-94.681778,.,15.3,28.8,1.8,27,1052,580,24,49.7,131,4195,2209,1251,227,103,299,196,8,-25.3,45.4,1240,262,15,59
Kansas,Logan,38.886115,-101.175995,.,13.7,28.7,0.2,28.4,462,316,51.3,90.8,185,3748,2612,1071,221,111,290,178,7,-30.7,46.2,1299,836,16.4,49
Kansas,Lyon,38.522655,-96.084145,.,14.6,28.8,0.5,28.3,937,557,26.2,51.7,173,4028,2409,1188,225,103,297,193,11,-27.1,45.8,1202,298,15.4,59
Kansas,Marion,38.366165,-97.139183,.,14.7,29.4,0.5,28.9,813,500,30.4,58.8,170,4070,2400,1228,229,102,298,196,8,-27,46.6,1220,415,15.6,58
Kansas,Marshall,39.754449,-96.674706,.,13.6,28.4,-1.1,29.5,844,539,28,52.8,247,3813,2681,1104,222,105,295,189,16,-28.9,45.6,1081,311,14.9,58
Kansas,McPherson,38.356605,-97.682823,.,15.2,29.7,1.2,28.6,747,460,33.7,64.6,151,4201,2313,1313,233,101,300,199,7,-26.5,47.3,1260,517,15.8,57
Kansas,Meade,37.23481,-100.367622,.,15.9,30,2.9,27.1,516,344,50.2,87.3,99,4338,2100,1358,239,103,297,194,3,-26.6,47.5,1399,883,16.8,51
Kansas,Miami,38.623468,-94.792038,.,14.6,28.4,0.8,27.5,1036,610,23.7,46.5,166,4019,2375,1161,224,104,298,194,11,-26.2,44.8,1179,204,14.8,60
Kansas,Mitchell,39.508344,-98.389519,.,13.7,29.1,-0.9,30,660,416,36,70,235,3846,2662,1139,226,105,294,189,14,-29.6,46.5,1146,527,15.5,56
Kansas,Montgomery,37.240648,-95.750969,.,16.1,29.7,2.8,26.9,1024,577,25.5,51.4,100,4419,2023,1371,238,99,300,202,4,-24.6,46.3,1302,322,15.1,58
Kansas,Morris,38.688258,-96.510216,.,14.3,28.9,0.1,28.8,870,525,28,55,186,3970,2469,1165,226,103,296,193,11,-27.4,45.9,1186,334,15.2,59
Kansas,Morton,37.051669,-101.843681,.,15.3,29.1,2.8,26.3,421,292,60.1,99.7,98,4121,2164,1203,237,107,296,189,2,-27.4,46.5,1409,988,17.5,49
Kansas,Nemaha,39.741557,-96.056648,.,13.6,28.2,-0.9,29.2,919,578,25.7,48.9,243,3822,2655,1096,221,106,295,189,16,-28.7,45.4,1081,248,14.9,58
Kansas,Neosho,37.503215,-95.19986,.,16.1,29.6,2.6,27,1068,587,24.4,50.5,103,4401,2043,1364,239,98,301,203,5,-24.3,46.2,1278,287,15.1,59
Kansas,Norton,39.7926,-99.963867,.,13,28.3,-0.9,29.2,604,403,38.1,70.3,247,3604,2803,1002,220,110,289,179,11,-31.2,45.7,1161,584,15.8,52
Kansas,Osage,38.538503,-95.697235,.,14.4,28.6,0.3,28.3,959,564,25.5,50.7,180,3992,2432,1163,224,103,297,193,11,-27,45.4,1181,262,15.3,60
Kansas,Pawnee,38.16601,-99.082344,.,15.2,29.9,1.5,28.4,583,369,43.3,81.2,141,4200,2301,1318,234,102,298,196,5,-27,47.5,1298,714,16.2,55
Kansas,Phillips,39.666007,-99.155823,.,13.4,29,-1.3,30.3,619,395,37.8,73.4,255,3756,2757,1103,222,108,290,182,14,-31.1,47,1151,580,15.7,52
Kansas,Pottawatomie,39.25752,-96.531296,.,14.2,28.8,-0.3,29,869,543,27.8,53,204,3955,2524,1168,224,104,296,193,12,-28,45.9,1155,316,15.5,58
Kansas,Pratt,37.613131,-98.871567,.,15.5,30.2,2,28.1,622,387,41,77.9,124,4275,2220,1352,236,102,299,197,4,-26.4,47.8,1332,710,16.4,55
Kansas,Rawlins,39.771774,-101.106895,.,13,28.2,-0.2,28.4,549,356,42,79.2,214,3564,2761,975,217,113,287,174,12,-31.1,45.5,1193,679,15.9,50
Kansas,Reno,37.951191,-97.97541,.,15.4,30.1,1.6,28.5,705,432,36,69.7,136,4258,2250,1341,236,100,300,200,5,-26,47.5,1275,573,15.9,58
Kansas,Republic,39.74373,-97.790504,.,13.8,28.9,-1,29.9,743,479,32,60.3,239,3858,2659,1140,225,105,294,190,14,-29.4,46.4,1106,426,15.2,57
Kansas,Rice,38.203351,-98.136177,.,15.3,30.1,1.5,28.6,683,422,37.1,71.2,140,4234,2277,1334,235,100,300,200,6,-26.2,47.4,1265,584,16,58
Kansas,Riley,39.218171,-96.61039,.,14.3,28.9,-0.1,29.1,863,538,28.2,53.8,199,3984,2502,1186,225,103,296,193,11,-27.9,46.1,1164,332,15.3,58
Kansas,Rooks,39.401231,-99.410423,.,13.6,29.1,-0.7,29.8,586,376,40.4,77.3,229,3807,2683,1124,224,108,292,184,11,-30.4,46.9,1192,637,15.9,53
Kansas,Russell,38.920434,-98.577293,.,14.4,29.6,0.3,29.3,632,399,38.6,74.2,185,4001,2497,1219,229,104,296,192,8,-28.2,47,1237,604,15.6,56
Kansas,Saline,38.861432,-97.654427,.,14.7,29.8,0.4,29.4,744,458,33.3,65,177,4102,2428,1270,230,102,298,197,9,-27.3,47.2,1227,489,15.6,58
Kansas,Scott,38.636541,-100.916496,.,14.1,28.8,0.7,28.1,487,322,49.4,89.4,168,3840,2524,1112,225,110,292,182,6,-29.8,46.3,1308,823,16.2,50
Kansas,Sedgwick,37.62995,-97.322113,.,15.8,30.2,2,28.2,773,461,33.4,65.7,121,4349,2161,1382,239,98,301,204,5,-25,47.3,1266,502,15.6,59
Kansas,Seward,37.161261,-100.767746,.,15.8,30,2.8,27.2,471,313,54.7,96,101,4298,2127,1337,238,104,296,192,3,-26.8,47.4,1404,935,17.1,51
Kansas,Shawnee,39.014979,-95.677292,.,14.3,28.5,0.1,28.4,944,567,25.8,50.2,187,3970,2462,1155,223,104,297,193,12,-27.2,45.1,1166,254,15,60
Kansas,Sheridan,39.391411,-100.633636,.,13.4,28.5,0,28.5,521,344,44.9,82.8,200,3672,2681,1031,221,111,290,178,9,-30.3,45.8,1258,737,16.3,51
Kansas,Sherman,39.330165,-101.915543,.,12.6,27.3,-0.1,27.4,462,316,49,86.4,207,3414,2799,868,216,116,288,172,9,-30.7,44.3,1207,757,16.7,50
Kansas,Smith,39.905144,-98.936371,.,13.1,28.5,-1.4,29.9,643,416,35.9,68.5,270,3672,2809,1045,222,108,291,183,15,-30.9,46.1,1108,513,15.6,54
Kansas,Stafford,38.169226,-98.526566,.,15.4,30.2,1.5,28.7,633,391,40.1,77.3,138,4258,2269,1352,236,101,300,199,5,-26.4,47.6,1286,655,16,57
Kansas,Stanton,37.563358,-101.735977,.,15,29.1,2.2,26.9,371,256,67.4,114,114,4064,2256,1195,232,108,294,186,3,-28.4,46.6,1397,1023,17.3,48
Kansas,Stevens,37.177601,-101.32061,.,15.3,29.3,2.5,26.8,434,304,58.2,96.4,105,4142,2190,1232,236,106,295,189,2,-27.5,46.7,1389,954,17.3,50
Kansas,Sumner,37.222769,-97.28318,.,16.6,30.8,3.2,27.6,780,459,34.2,67.2,92,4582,1972,1505,249,95,303,208,3,-23.6,48.1,1331,554,15.6,58
Kansas,Thomas,39.350573,-101.017509,.,13,28,-0.2,28.2,506,342,45.4,81.8,211,3532,2769,954,218,113,288,175,9,-30.8,45.1,1206,717,16.3,51
Kansas,Trego,38.847448,-99.830887,.,14.2,29.1,0.7,28.4,510,335,47.5,86.9,175,3911,2516,1161,228,107,294,187,6,-29,46.7,1267,756,16.2,53
Kansas,Wabaunsee,38.918674,-96.222992,.,14.4,28.8,0.2,28.6,915,559,26.7,51.5,186,4000,2455,1180,225,103,297,194,11,-27.2,45.8,1189,295,15.2,59
Kansas,Wichita,38.484736,-101.344696,.,13.7,28.5,0.5,27.9,443,301,53.5,94.5,175,3727,2591,1049,222,112,290,178,6,-30.4,45.9,1308,865,16.8,49
Kansas,Wilson,37.697404,-95.674438,.,15.7,29.4,2.1,27.3,1009,574,25.4,51.1,120,4307,2134,1319,233,100,300,199,6,-25.2,46.1,1269,299,15.2,58
Kansas,Woodson,37.779479,-95.900017,.,15.4,29.2,1.7,27.5,960,556,26.5,52.5,129,4247,2185,1285,232,101,299,198,6,-25.7,46,1253,323,15.4,58
Kansas,Wyandotte,39.146021,-94.734436,.,14.3,28.6,0.5,28.2,1018,605,23.9,47.3,185,3972,2461,1159,223,104,298,194,13,-26.4,45,1146,210,14.7,61
New_Mexico,Bernalillo,35.122673,-106.655037,.,15.3,28.8,2.9,25.9,214,129,118.3,224.1,85,3989,2055,1085,247,106,297,190,2,-27.3,43.6,1552,1336,18.7,45
New_Mexico,Catron,33.688053,-108.616791,.,11.1,22.4,1.3,21.1,561,258,37.6,86.8,154,2654,2870,367,213,145,289,144,24,-29.6,37.7,1306,782,19.7,47
New_Mexico,Chaves,33.434077,-104.410843,.,17.6,30,5.7,24.2,314,228,87.9,131.8,42,4671,1573,1443,262,99,298,200,1,-25.1,46.1,1695,1382,19,44
New_Mexico,Cibola,35.133964,-107.781639,.,12.2,25.2,0.6,24.6,258,157,86,160.6,163,3068,2726,616,217,129,288,159,7,-30.4,40.4,1371,1113,19.7,46
New_Mexico,Colfax,36.566463,-104.707718,.,12.1,24.4,0.6,23.8,380,292,58,83.4,165,3121,2735,589,206,123,285,162,5,-33.1,42.1,1366,987,18.2,42
New_Mexico,Curry,34.424058,-103.164322,.,16.4,28.6,5.3,23.3,425,306,61.9,93.3,51,4358,1772,1201,259,103,301,198,1,-24.1,45,1528,1102,18.6,48
New_Mexico,De_Baca,34.510283,-104.296249,.,16.8,29.1,5.3,23.8,344,245,77.9,118.5,47,4391,1690,1267,264,101,301,199,1,-24.6,44.9,1576,1233,18.5,46
New_Mexico,Dona_Ana,32.293168,-106.828468,.,18.5,30.4,7.3,23.1,228,139,125.1,218.1,27,4978,1330,1502,293,92,309,217,0,-20.3,44.2,1725,1498,19.5,46
New_Mexico,Eddy,32.319977,-104.356773,.,18.7,30.4,7.4,23,334,248,86.2,122.6,26,5054,1299,1590,297,89,311,222,0,-20,45.8,1685,1351,19.3,49
New_Mexico,Grant,32.867254,-108.421112,.,14.6,25.9,4.8,21.1,458,242,53.7,107.3,60,3625,2025,761,251,123,300,176,4,-24.6,40.3,1518,1070,20.1,46
New_Mexico,Guadalupe,34.91871,-104.703156,.,16.4,28.4,5.2,23.3,365,255,72.2,111.5,50,4255,1750,1185,265,102,302,200,1,-24,44.8,1552,1188,18.6,46
New_Mexico,Harding,35.848679,-103.949402,.,13.8,26.2,2.8,23.4,409,305,58.2,86.1,101,3594,2322,820,234,114,294,180,3,-27.7,42.6,1384,974,18.4,48
New_Mexico,Hidalgo,32.204232,-108.819214,.,17.8,29.7,7,22.7,296,162,93.6,182.8,31,4705,1441,1339,281,101,308,207,1,-20.9,43.5,1744,1447,19.7,44
New_Mexico,Lea,32.917478,-103.305954,.,17.8,29.5,6.6,22.9,365,269,76.3,110,34,4741,1469,1434,273,96,304,208,0,-22.7,46.4,1654,1288,19,47
New_Mexico,Lincoln,33.539585,-105.592041,.,13,23.9,3.3,20.6,442,319,52.1,74.9,89,3155,2372,571,228,125,288,163,4,-27.4,39.7,1442,999,19.2,45
New_Mexico,Los_Alamos,35.792681,-106.247116,.,13,26,1,25,389,230,59,112.9,144,3296,2554,721,238,113,294,181,10,-28.3,41.4,1344,955,18.9,50
New_Mexico,Luna,32.190488,-107.644951,.,17.6,29.6,6.6,23,273,166,100.9,178.1,34,4640,1490,1314,281,100,306,206,1,-21.6,43.3,1708,1434,19.6,45
New_Mexico,McKinley,35.439883,-108.673958,.,11,24.3,-0.7,25,342,142,61.4,171.5,224,2771,3048,502,203,141,287,146,28,-32.5,40,1262,959,18.5,46
New_Mexico,Mora,35.909131,-104.987236,.,11.2,22.9,0.7,22.1,457,339,46.4,67.5,167,2718,2883,428,205,131,283,152,8,-32.3,40.2,1306,848,18.8,44
New_Mexico,Otero,33.015451,-105.92247,.,16.4,27.6,5.9,21.7,369,240,71.7,115,41,4247,1651,1108,282,99,307,208,1,-21.6,42.7,1586,1218,19.1,48
New_Mexico,Quay,35.246919,-103.57177,.,16.5,29.1,5,24,391,285,67.7,102.2,54,4408,1785,1254,260,102,301,199,1,-24.5,45.2,1512,1123,18.4,48
New_Mexico,Rio_Arriba,36.184878,-106.140785,.,12.6,25.5,0.1,25.4,278,170,81.2,150,165,3185,2646,652,222,118,289,171,7,-31.4,42.1,1378,1100,18.4,45
New_Mexico,Roosevelt,33.811188,-103.366173,.,16.5,28.5,5.4,23.1,382,281,69.5,101.4,48,4310,1721,1217,259,103,301,198,1,-24.4,45.5,1565,1183,18.9,47
New_Mexico,San_Juan,36.742995,-108.165901,.,13.5,28,-0.1,28.1,208,83,113,338.4,168,3636,2549,917,234,112,295,182,10,-29.2,44.4,1370,1180,18.9,48
New_Mexico,San_Miguel,35.545661,-104.929588,.,11.8,23.5,1.3,22.3,448,326,48.7,72.2,142,2882,2723,492,221,128,288,161,6,-29.3,40.2,1309,860,18.8,47
New_Mexico,Sandoval,35.421975,-106.521378,.,14.6,27.9,2.3,25.5,282,166,87.3,168.2,100,3777,2198,973,252,108,299,190,4,-26.4,42.5,1449,1167,19,49
New_Mexico,Santa_Fe,35.694122,-106.014008,.,12.3,25,0.6,24.4,341,215,65.4,115.9,163,3083,2704,608,232,118,293,175,9,-28.8,40.9,1293,954,18.8,51
New_Mexico,Sierra,33.050591,-107.260078,.,17.8,29.8,6.6,23.1,267,173,104.2,172.1,33,4716,1463,1368,289,95,310,215,1,-20.7,43.7,1661,1395,19.1,47
New_Mexico,Socorro,33.911605,-106.875786,.,16.5,29.1,4.6,24.5,230,143,115.3,203.7,55,4337,1754,1219,256,103,299,196,1,-25.7,44.5,1663,1433,19.2,43
New_Mexico,Taos,36.392607,-105.675446,.,11.1,23.7,-1.3,25,296,173,71.3,136.9,236,2808,2997,493,206,125,284,158,15,-34.3,41.5,1264,1001,18.2,44
New_Mexico,Torrance,34.637652,-106.221405,.,12.8,25.4,1.3,24.1,367,223,62,113.7,136,3188,2568,650,219,124,287,164,9,-29.8,41,1445,1078,19.1,44
New_Mexico,Union,36.573759,-103.33709,.,13.3,25.9,2.3,23.6,403,297,57.7,87.1,121,3451,2480,776,224,116,291,175,3,-29.3,43.1,1340,935,17.8,47
New_Mexico,Valencia,34.711184,-106.750275,.,15.5,28.9,3,25.9,218,133,117.1,217.7,81,4034,2019,1104,243,107,295,188,2,-28.3,43.7,1592,1374,18.9,43
Oklahoma,Alfalfa,36.7734,-98.190437,.,17.1,31.6,3.7,28,692,406,39.2,77.9,81,4733,1885,1603,253,94,304,210,3,-23.6,49.2,1387,696,16.1,56
Oklahoma,Atoka,34.473488,-96.048653,.,18.7,31.4,6.5,24.8,1082,538,26.6,58.3,35,5151,1399,1682,292,79,313,233,1,-19,47.4,1434,430,16,59
Oklahoma,Beaver,36.838668,-100.565102,.,16.1,30.5,3.2,27.3,512,334,51,91.1,93,4402,2052,1392,240,103,297,194,2,-26.5,47.8,1424,913,17.3,51
Oklahoma,Beckham,35.231178,-99.907379,.,17.9,31.6,5.7,25.9,589,373,47.4,84.6,48,4905,1614,1614,266,94,305,210,1,-21.9,48.5,1495,907,17.4,53
Oklahoma,Blaine,35.949627,-98.501862,.,17.4,31.3,4.6,26.8,691,410,39.6,76.5,65,4772,1771,1578,262,92,306,213,2,-22.4,48.4,1403,712,16.7,57
Oklahoma,Bryan,34.026857,-96.414719,.,19.2,31.7,7.3,24.5,1086,555,26.9,57.2,30,5295,1311,1759,296,78,314,236,1,-18.2,47.7,1475,432,16,59
Oklahoma,Caddo,35.26587,-98.422241,.,18,31.7,5.3,26.4,731,437,38.3,72.6,51,4945,1627,1657,272,89,308,218,1,-21.5,48.8,1453,722,16.8,56
Oklahoma,Canadian,35.492622,-97.719864,.,17.9,31.4,5.3,26.1,814,480,34.3,65.4,52,4921,1624,1629,279,86,310,225,2,-21,48,1389,575,16.3,59
Oklahoma,Carter,34.188214,-97.081375,.,19.3,32,7.4,24.6,924,474,31.7,67.5,29,5343,1302,1800,298,78,316,238,1,-18,48.3,1471,556,16.2,59
Oklahoma,Cherokee,35.914855,-95.223869,.,17.7,30.7,5.2,25.5,1103,530,25.1,57.9,53,4838,1639,1559,276,85,309,224,2,-21.3,46.8,1361,363,15.2,59
Oklahoma,Choctaw,33.991765,-95.261246,.,19.2,31.1,7.7,23.4,1246,600,23.4,51.9,26,5292,1259,1717,294,79,313,234,1,-18.3,47.1,1500,407,15.9,58
Oklahoma,Cimarron,36.810199,-102.67852,.,14.6,28.1,2.8,25.3,400,289,61.5,97.3,101,3884,2254,1044,233,110,293,183,2,-28.1,45,1400,1001,17.7,48
Oklahoma,Cleveland,35.234788,-97.396919,.,18.2,31.4,5.7,25.8,882,480,32,65.4,47,5008,1557,1664,281,85,310,225,1,-20.8,48.2,1427,546,16.3,58
Oklahoma,Coal,34.506279,-96.097,.,18.7,31.4,6.5,24.9,1081,534,26.6,58.9,35,5146,1403,1681,292,79,313,233,1,-19,47.4,1431,425,16,59
Oklahoma,Comanche,34.701031,-98.534851,.,18.3,31.8,5.9,25.9,727,427,39,74.4,44,5041,1538,1686,280,87,309,221,1,-21.1,49,1479,751,16.6,56
Oklahoma,Cotton,34.202819,-98.470482,.,19.5,32.7,7.1,25.7,749,424,39.3,77.2,31,5404,1334,1885,296,80,314,234,1,-18.9,49.7,1526,777,16.7,57
Oklahoma,Creek,36.006328,-96.41069,.,17.6,30.7,4.8,26,937,502,29.4,61.2,58,4806,1678,1550,273,87,308,221,2,-21.9,47.1,1360,434,15.9,59
Oklahoma,Custer,35.5471,-98.928154,.,18,31.9,5.2,26.7,701,434,39.9,73.4,53,4935,1655,1664,269,91,307,216,1,-21.7,48.9,1456,753,16.8,56
Oklahoma,Delaware,36.521984,-94.80867,.,16.9,29.8,4.5,25.2,1166,573,23.1,51.9,66,4597,1782,1415,257,94,304,210,3,-22.6,46.1,1343,335,15.2,58
Oklahoma,Dewey,35.996896,-99.134445,.,16.9,31,4,27.1,634,384,42.3,80.9,74,4613,1882,1495,249,97,301,204,2,-23.9,48.3,1408,773,17,55
Oklahoma,Garfield,36.333242,-97.976143,.,17.5,31.6,4.4,27.2,766,451,35.9,69.9,68,4810,1785,1621,263,91,306,215,2,-22.3,48.7,1391,625,16.2,57
Oklahoma,Garvin,34.776991,-97.130547,.,18.7,31.7,6.6,25.1,920,481,31.3,65.9,37,5166,1430,1720,290,82,312,230,1,-19.6,48.4,1465,543,16.3,58
Oklahoma,Grady,35.012309,-97.834145,.,18.5,31.8,5.8,25.9,808,444,35.2,71.5,44,5080,1516,1709,283,84,310,226,1,-20.7,48.4,1455,646,16.3,57
Oklahoma,Grant,36.810957,-97.97319,.,17.1,31.6,3.6,28,735,431,36.8,73.3,82,4716,1897,1593,253,94,304,210,3,-23.4,49,1379,644,15.9,57
Oklahoma,Greer,34.921916,-99.315857,.,18.6,32.4,5.9,26.5,634,391,45.1,83,43,5111,1531,1759,279,88,309,221,1,-20.9,49.2,1497,862,17.2,55
Oklahoma,Harmon,34.725104,-99.870872,.,19,32.8,6.5,26.3,573,366,50.5,89.7,38,5254,1457,1838,280,88,309,220,1,-20.7,49.9,1567,995,17.5,53
Oklahoma,Harper,36.81867,-99.762642,.,16.8,31.1,3.6,27.5,621,392,43.2,79.4,81,4620,1926,1523,244,99,300,201,2,-25.2,48.6,1431,811,16.7,52
Oklahoma,Jackson,34.586671,-99.440407,.,19.3,32.9,6.8,26.1,634,397,46.2,83.1,34,5347,1391,1876,289,84,312,228,1,-19.8,49.9,1552,918,17.3,55
Oklahoma,Jefferson,34.0746,-97.830818,.,19.3,32.3,7.2,25,826,447,35.5,72.1,31,5361,1321,1832,296,80,314,234,1,-18.9,49.1,1516,691,16.6,57
Oklahoma,Johnston,34.204471,-96.647499,.,19.2,31.8,7.3,24.5,1042,523,28.1,60.8,29,5315,1301,1771,299,77,316,239,1,-17.8,47.9,1462,455,16.1,59
Oklahoma,Kay,36.722874,-97.18602,.,17.3,31.3,4,27.3,837,490,32.6,63.8,74,4771,1818,1597,260,91,305,215,2,-22.7,48.4,1366,527,15.7,58
